 ,Label,Area,Mean,Min,Max,X,Y
130,ani_div_R51126.dcm,0.000,9056,9056,9056,57.220,32.881
131,ani_div_R51126.dcm,0.000,9417,9417,9417,57.531,34.124
132,ani_div_R51126.dcm,0.000,7481,7481,7481,57.734,35.426
133,ani_div_R51126.dcm,0.000,7389,7389,7389,57.937,36.597
134,ani_div_R51126.dcm,0.000,6460,6460,6460,57.996,37.995
135,ani_div_R51126.dcm,0.000,7096,7096,7096,58.104,39.154
136,ani_div_R51126.dcm,0.000,6182,6182,6182,58.080,40.421
137,ani_div_R51126.dcm,0.000,6825,6825,6825,58.056,41.627
138,ani_div_R51126.dcm,0.000,7652,7652,7652,57.996,42.894
139,ani_div_R51126.dcm,0.000,7394,7394,7394,57.817,44.125
140,ani_div_R51126.dcm,0.000,7941,7941,7941,57.578,45.367
141,ani_div_R51126.dcm,0.000,7488,7488,7488,57.268,46.622
142,ani_div_R51126.dcm,0.000,8644,8644,8644,56.993,47.769
143,ani_div_R51126.dcm,0.000,7669,7669,7669,56.694,48.964
144,ani_div_R51126.dcm,0.000,6983,6983,6983,56.228,50.135
145,ani_div_R51126.dcm,0.000,6251,6251,6251,55.834,51.317
146,ani_div_R51126.dcm,0.000,6789,6789,6789,55.225,52.309
147,ani_div_R51126.dcm,0.000,8450,8450,8450,54.651,53.480
148,ani_div_R51126.dcm,0.000,8304,8304,8304,54.006,54.484
149,ani_div_R51126.dcm,0.000,7573,7573,7573,53.313,55.583
150,ani_div_R51126.dcm,0.000,7768,7768,7768,52.560,56.539
151,ani_div_R51126.dcm,0.000,7015,7015,7015,51.748,57.351
152,ani_div_R51126.dcm,0.000,6865,6865,6865,50.840,58.235
153,ani_div_R51126.dcm,0.000,7136,7136,7136,49.955,59.024
154,ani_div_R51126.dcm,0.000,7356,7356,7356,48.904,59.705
155,ani_div_R51126.dcm,0.000,8049,8049,8049,47.924,60.326
156,ani_div_R51126.dcm,0.000,7079,7079,7079,46.765,60.960
157,ani_div_R51126.dcm,0.000,7093,7093,7093,45.618,61.402
158,ani_div_R51126.dcm,0.000,6200,6200,6200,44.435,61.617
159,ani_div_R51126.dcm,0.000,5931,5931,5931,43.229,61.784
160,ani_div_R51126.dcm,0.000,6327,6327,6327,42.022,61.904
161,ani_div_R51126.dcm,0.000,6632,6632,6632,40.863,61.784
162,ani_div_R51126.dcm,0.000,6597,6597,6597,39.620,61.593
163,ani_div_R51126.dcm,0.000,6044,6044,6044,38.437,61.246
164,ani_div_R51126.dcm,0.000,8239,8239,8239,37.505,60.768
165,ani_div_R51126.dcm,0.000,6964,6964,6964,36.394,60.147
166,ani_div_R51126.dcm,0.000,6216,6216,6216,35.379,59.418
167,ani_div_R51126.dcm,0.000,6924,6924,6924,34.447,58.678
168,ani_div_R51126.dcm,0.000,7188,7188,7188,33.622,57.841
169,ani_div_R51126.dcm,0.000,6675,6675,6675,32.869,56.981
170,ani_div_R51126.dcm,0.000,7795,7795,7795,32.188,56.037
171,ani_div_R51126.dcm,0.000,7889,7889,7889,31.388,55.069
172,ani_div_R51126.dcm,0.000,7538,7538,7538,30.719,54.006
173,ani_div_R51126.dcm,0.000,6429,6429,6429,30.205,53.110
174,ani_div_R51126.dcm,0.000,6298,6298,6298,29.643,52.082
175,ani_div_R51126.dcm,0.000,7626,7626,7626,29.189,50.995
176,ani_div_R51126.dcm,0.000,7008,7008,7008,28.735,49.920
177,ani_div_R51126.dcm,0.000,7267,7267,7267,28.281,48.820
178,ani_div_R51126.dcm,0.000,8141,8141,8141,27.923,47.757
179,ani_div_R51126.dcm,0.000,7778,7778,7778,27.672,46.562
180,ani_div_R51126.dcm,0.000,8640,8640,8640,27.433,45.463
181,ani_div_R51126.dcm,0.000,9362,9362,9362,27.373,44.340
182,ani_div_R51126.dcm,0.000,8677,8677,8677,27.337,43.133
183,ani_div_R51126.dcm,0.000,9583,9583,9583,27.361,41.998
184,ani_div_R51126.dcm,0.000,9707,9707,9707,27.541,40.815
185,ani_div_R51126.dcm,0.000,9774,9774,9774,27.780,39.776
186,ani_div_R51126.dcm,0.000,9531,9531,9531,28.126,38.617
187,ani_div_R51126.dcm,0.000,9946,9946,9946,28.449,37.649
188,ani_div_R51126.dcm,0.000,8209,8209,8209,29.070,36.538
189,ani_div_R51126.dcm,0.000,7613,7613,7613,29.572,35.701
190,ani_div_R51126.dcm,0.000,7665,7665,7665,30.205,34.769
191,ani_div_R51126.dcm,0.000,8036,8036,8036,30.910,33.897
192,ani_div_R51126.dcm,0.000,8450,8450,8450,31.579,33.120
193,ani_div_R51126.dcm,0.000,9011,9011,9011,32.356,32.415
194,ani_div_R51126.dcm,0.000,8540,8540,8540,33.120,31.830
195,ani_div_R51126.dcm,0.000,8871,8871,8871,33.981,31.245
196,ani_div_R51126.dcm,0.000,8448,8448,8448,34.901,30.647
197,ani_div_R51126.dcm,0.000,7877,7877,7877,35.773,30.205
198,ani_div_R51126.dcm,0.000,8557,8557,8557,36.657,29.775
199,ani_div_R51126.dcm,0.000,7539,7539,7539,37.493,29.369
200,ani_div_R51126.dcm,0.000,6634,6634,6634,38.210,29.154
201,ani_div_R51126.dcm,0.000,7250,7250,7250,38.712,28.927
202,ani_div_R51126.dcm,0.000,7196,7196,7196,39.178,28.688
203,ani_div_R51126.dcm,0.000,8429,8429,8429,39.859,28.401
204,ani_div_R51126.dcm,0.000,7062,7062,7062,40.600,28.066
205,ani_div_R51126.dcm,0.000,8425,8425,8425,41.269,27.923
206,ani_div_R51126.dcm,0.000,7981,7981,7981,41.974,27.756
207,ani_div_R51126.dcm,0.000,7330,7330,7330,42.643,27.576
208,ani_div_R51126.dcm,0.000,7452,7452,7452,43.133,27.505
209,ani_div_R51126.dcm,0.000,7557,7557,7557,43.659,27.457
210,ani_div_R51126.dcm,0.000,6953,6953,6953,44.184,27.421
211,ani_div_R51126.dcm,0.000,7860,7860,7860,44.674,27.349
212,ani_div_R51126.dcm,0.000,7553,7553,7553,45.116,27.302
213,ani_div_R51126.dcm,0.000,7798,7798,7798,45.594,27.278
214,ani_div_R51126.dcm,0.000,8634,8634,8634,46.108,27.278
215,ani_div_R51126.dcm,0.000,8503,8503,8503,46.526,27.206
216,ani_div_R51126.dcm,0.000,8730,8730,8730,46.897,27.326
217,ani_div_R51126.dcm,0.000,8109,8109,8109,47.112,27.433
218,ani_div_R51126.dcm,0.000,9453,9453,9453,47.375,27.541
