 ,Label,Area,Mean,Min,Max,X,Y
121,R173075-(0001)-.dcm,0.000,2807,2807,2807,38.631,37.388
122,R173075-(0001)-.dcm,0.000,2695,2695,2695,38.227,36.922
123,R173075-(0001)-.dcm,0.000,2599,2599,2599,37.861,36.319
124,R173075-(0001)-.dcm,0.000,2579,2579,2579,37.563,35.724
125,R173075-(0001)-.dcm,0.000,2585,2585,2585,37.365,35.167
126,R173075-(0001)-.dcm,0.000,2619,2619,2619,37.166,34.496
127,R173075-(0001)-.dcm,0.000,2444,2444,2444,37.067,33.901
128,R173075-(0001)-.dcm,0.000,2513,2513,2513,36.968,33.168
129,R173075-(0001)-.dcm,0.000,2499,2499,2499,36.831,32.474
130,R173075-(0001)-.dcm,0.000,2213,2213,2213,36.754,31.825
131,R173075-(0001)-.dcm,0.000,2372,2372,2372,36.747,31.093
132,R173075-(0001)-.dcm,0.000,2336,2336,2336,36.800,30.353
133,R173075-(0001)-.dcm,0.000,2457,2457,2457,36.930,29.635
134,R173075-(0001)-.dcm,0.000,2240,2240,2240,37.021,29.010
135,R173075-(0001)-.dcm,0.000,2403,2403,2403,37.296,28.369
136,R173075-(0001)-.dcm,0.000,2452,2452,2452,37.723,27.796
137,R173075-(0001)-.dcm,0.000,2231,2231,2231,38.044,27.270
138,R173075-(0001)-.dcm,0.000,2577,2577,2577,38.509,26.652
139,R173075-(0001)-.dcm,0.000,2399,2399,2399,38.898,26.103
140,R173075-(0001)-.dcm,0.000,2139,2139,2139,39.341,25.500
141,R173075-(0001)-.dcm,0.000,2156,2156,2156,39.715,24.958
142,R173075-(0001)-.dcm,0.000,2095,2095,2095,40.157,24.409
143,R173075-(0001)-.dcm,0.000,2056,2056,2056,40.569,23.898
144,R173075-(0001)-.dcm,0.000,2093,2093,2093,41.073,23.356
145,R173075-(0001)-.dcm,0.000,2053,2053,2053,41.462,22.852
146,R173075-(0001)-.dcm,0.000,1957,1957,1957,41.920,22.341
147,R173075-(0001)-.dcm,0.000,1817,1817,1817,42.294,21.784
148,R173075-(0001)-.dcm,0.000,2143,2143,2143,42.706,21.235
149,R173075-(0001)-.dcm,0.000,2203,2203,2203,43.156,20.700
150,R173075-(0001)-.dcm,0.000,2078,2078,2078,43.499,20.105
151,R173075-(0001)-.dcm,0.000,2156,2156,2156,43.843,19.518
152,R173075-(0001)-.dcm,0.000,2198,2198,2198,44.194,18.907
153,R173075-(0001)-.dcm,0.000,2404,2404,2404,44.590,18.305
154,R173075-(0001)-.dcm,0.000,2275,2275,2275,44.957,17.786
155,R173075-(0001)-.dcm,0.000,2309,2309,2309,45.361,17.275
156,R173075-(0001)-.dcm,0.000,2074,2074,2074,45.834,16.771
157,R173075-(0001)-.dcm,0.000,2431,2431,2431,46.109,16.084
158,R173075-(0001)-.dcm,0.000,2116,2116,2116,46.307,15.481
159,R173075-(0001)-.dcm,0.000,2312,2312,2312,46.338,14.772
160,R173075-(0001)-.dcm,0.000,2367,2367,2367,46.368,14.039
161,R173075-(0001)-.dcm,0.000,2079,2079,2079,46.238,13.353
162,R173075-(0001)-.dcm,0.000,2038,2038,2038,46.063,12.620
163,R173075-(0001)-.dcm,0.000,2209,2209,2209,45.697,11.941
164,R173075-(0001)-.dcm,0.000,2061,2061,2061,45.330,11.354
165,R173075-(0001)-.dcm,0.000,2073,2073,2073,44.957,10.766
166,R173075-(0001)-.dcm,0.000,1985,1985,1985,44.583,10.133
167,R173075-(0001)-.dcm,0.000,1895,1895,1895,44.079,9.637
168,R173075-(0001)-.dcm,0.000,1951,1951,1951,43.385,9.240
169,R173075-(0001)-.dcm,0.000,2155,2155,2155,42.752,8.920
170,R173075-(0001)-.dcm,0.000,2577,2577,2577,42.103,8.653
171,R173075-(0001)-.dcm,0.000,2531,2531,2531,41.424,8.408
172,R173075-(0001)-.dcm,0.000,2373,2373,2373,40.714,8.271
173,R173075-(0001)-.dcm,0.000,2451,2451,2451,39.974,8.179
174,R173075-(0001)-.dcm,0.000,2207,2207,2207,39.249,8.195
175,R173075-(0001)-.dcm,0.000,2259,2259,2259,38.570,8.408
176,R173075-(0001)-.dcm,0.000,2339,2339,2339,37.876,8.592
177,R173075-(0001)-.dcm,0.000,2293,2293,2293,37.159,8.744
178,R173075-(0001)-.dcm,0.000,1798,1798,1798,36.487,8.973
179,R173075-(0001)-.dcm,0.000,1707,1707,1707,35.808,9.171
