 ,Label,Area,Mean,Min,Max,X,Y
51,ani_lig_R00050.dcm,0.000,4630,4630,4630,23.500,44.088
52,ani_lig_R00050.dcm,0.000,3549,3549,3549,22.838,46.113
53,ani_lig_R00050.dcm,0.000,3652,3652,3652,22.213,48.175
54,ani_lig_R00050.dcm,0.000,3400,3400,3400,21.625,50.275
55,ani_lig_R00050.dcm,0.000,3227,3227,3227,21.013,52.350
56,ani_lig_R00050.dcm,0.000,3409,3409,3409,20.438,54.325
57,ani_lig_R00050.dcm,0.000,3133,3133,3133,19.963,56.450
58,ani_lig_R00050.dcm,0.000,3962,3962,3962,19.675,58.600
59,ani_lig_R00050.dcm,0.000,4566,4566,4566,19.400,60.650
60,ani_lig_R00050.dcm,0.000,3614,3614,3614,19.238,62.400
61,ani_lig_R00050.dcm,0.000,3531,3531,3531,20.400,64.200
62,ani_lig_R00050.dcm,0.000,4347,4347,4347,21.413,66.388
63,ani_lig_R00050.dcm,0.000,4111,4111,4111,21.950,67.950
64,ani_lig_R00050.dcm,0.000,4110,4110,4110,22.650,69.963
65,ani_lig_R00050.dcm,0.000,5160,5160,5160,23.613,72.025
66,ani_lig_R00050.dcm,0.000,4638,4638,4638,24.650,73.812
67,ani_lig_R00050.dcm,0.000,4416,4416,4416,25.888,75.725
68,ani_lig_R00050.dcm,0.000,4380,4380,4380,27.200,77.450
69,ani_lig_R00050.dcm,0.000,4936,4936,4936,28.788,78.900
70,ani_lig_R00050.dcm,0.000,4640,4640,4640,30.600,80.125
71,ani_lig_R00050.dcm,0.000,5086,5086,5086,32.363,81.350
72,ani_lig_R00050.dcm,0.000,4828,4828,4828,34.288,82.400
73,ani_lig_R00050.dcm,0.000,4497,4497,4497,36.325,83.312
74,ani_lig_R00050.dcm,0.000,4976,4976,4976,38.463,84.000
75,ani_lig_R00050.dcm,0.000,5351,5351,5351,40.538,84.525
76,ani_lig_R00050.dcm,0.000,4405,4405,4405,42.800,85.000
77,ani_lig_R00050.dcm,0.000,4623,4623,4623,44.888,85.288
78,ani_lig_R00050.dcm,0.000,4778,4778,4778,47.163,85.450
79,ani_lig_R00050.dcm,0.000,4401,4401,4401,49.275,85.513
80,ani_lig_R00050.dcm,0.000,4593,4593,4593,51.525,85.488
81,ani_lig_R00050.dcm,0.000,4668,4668,4668,53.775,85.550
82,ani_lig_R00050.dcm,0.000,3850,3850,3850,56.000,85.525
83,ani_lig_R00050.dcm,0.000,4597,4597,4597,58.175,85.388
84,ani_lig_R00050.dcm,0.000,5112,5112,5112,60.350,84.788
85,ani_lig_R00050.dcm,0.000,4770,4770,4770,62.350,83.950
86,ani_lig_R00050.dcm,0.000,4625,4625,4625,64.388,82.825
87,ani_lig_R00050.dcm,0.000,5347,5347,5347,66.050,81.638
88,ani_lig_R00050.dcm,0.000,4864,4864,4864,67.663,80.238
89,ani_lig_R00050.dcm,0.000,4826,4826,4826,69.338,78.638
90,ani_lig_R00050.dcm,0.000,4775,4775,4775,70.688,77.025
91,ani_lig_R00050.dcm,0.000,4684,4684,4684,72.112,75.275
92,ani_lig_R00050.dcm,0.000,4295,4295,4295,73.213,73.425
93,ani_lig_R00050.dcm,0.000,4090,4090,4090,73.975,71.338
94,ani_lig_R00050.dcm,0.000,4785,4785,4785,74.538,69.175
95,ani_lig_R00050.dcm,0.000,5120,5120,5120,75.112,66.713
96,ani_lig_R00050.dcm,0.000,4703,4703,4703,75.175,64.925
97,ani_lig_R00050.dcm,0.000,4709,4709,4709,75.237,62.663
98,ani_lig_R00050.dcm,0.000,4487,4487,4487,75.013,60.438
99,ani_lig_R00050.dcm,0.000,4512,4512,4512,74.438,58.513
100,ani_lig_R00050.dcm,0.000,4541,4541,4541,73.612,56.450
101,ani_lig_R00050.dcm,0.000,5118,5118,5118,72.700,54.475
102,ani_lig_R00050.dcm,0.000,4771,4771,4771,71.825,52.475
103,ani_lig_R00050.dcm,0.000,4173,4173,4173,70.638,50.288
104,ani_lig_R00050.dcm,0.000,4578,4578,4578,69.625,48.675
105,ani_lig_R00050.dcm,0.000,6053,6053,6053,68.400,46.812
106,ani_lig_R00050.dcm,0.000,4999,4999,4999,67.188,44.975
107,ani_lig_R00050.dcm,0.000,5309,5309,5309,65.775,43.312
108,ani_lig_R00050.dcm,0.000,3952,3952,3952,64.125,41.838
109,ani_lig_R00050.dcm,0.000,4378,4378,4378,62.600,40.713
110,ani_lig_R00050.dcm,0.000,4906,4906,4906,60.738,39.513
111,ani_lig_R00050.dcm,0.000,3703,3703,3703,58.600,38.513
112,ani_lig_R00050.dcm,0.000,3743,3743,3743,56.275,37.950
113,ani_lig_R00050.dcm,0.000,4768,4768,4768,54.038,37.525
114,ani_lig_R00050.dcm,0.000,5205,5205,5205,51.863,37.250
115,ani_lig_R00050.dcm,0.000,4815,4815,4815,49.713,37.175
116,ani_lig_R00050.dcm,0.000,4264,4264,4264,47.500,37.300
117,ani_lig_R00050.dcm,0.000,4862,4862,4862,45.475,37.750
118,ani_lig_R00050.dcm,0.000,3935,3935,3935,43.450,38.463
119,ani_lig_R00050.dcm,0.000,4897,4897,4897,41.450,39.650
120,ani_lig_R00050.dcm,0.000,4519,4519,4519,39.825,40.900
121,ani_lig_R00050.dcm,0.000,3404,3404,3404,38.500,42.338
122,ani_lig_R00050.dcm,0.000,4733,4733,4733,37.100,43.750
123,ani_lig_R00050.dcm,0.000,5103,5103,5103,35.712,45.350
124,ani_lig_R00050.dcm,0.000,5780,5780,5780,34.288,47.238
125,ani_lig_R00050.dcm,0.000,5140,5140,5140,33.275,49.213
126,ani_lig_R00050.dcm,0.000,4381,4381,4381,32.625,51.088
127,ani_lig_R00050.dcm,0.000,4377,4377,4377,32.275,52.975
128,ani_lig_R00050.dcm,0.000,5425,5425,5425,32.013,55.075
129,ani_lig_R00050.dcm,0.000,4939,4939,4939,32.050,57.088
130,ani_lig_R00050.dcm,0.000,5494,5494,5494,32.200,59.125
131,ani_lig_R00050.dcm,0.000,2709,2709,2709,32.388,61.100
132,ani_lig_R00050.dcm,0.000,3370,3370,3370,32.900,63.163
133,ani_lig_R00050.dcm,0.000,4897,4897,4897,33.688,65.112
134,ani_lig_R00050.dcm,0.000,3213,3213,3213,34.475,66.788
135,ani_lig_R00050.dcm,0.000,3533,3533,3533,35.250,68.538
136,ani_lig_R00050.dcm,0.000,3573,3573,3573,36.438,70.075
137,ani_lig_R00050.dcm,0.000,2754,2754,2754,37.625,71.525
138,ani_lig_R00050.dcm,0.000,3304,3304,3304,39.188,72.825
139,ani_lig_R00050.dcm,0.000,3253,3253,3253,40.688,73.763
140,ani_lig_R00050.dcm,0.000,3438,3438,3438,42.350,74.513
141,ani_lig_R00050.dcm,0.000,4331,4331,4331,44.125,75.112
142,ani_lig_R00050.dcm,0.000,5804,5804,5804,45.450,75.263
143,ani_lig_R00050.dcm,0.000,6983,6983,6983,47.225,75.725
144,ani_lig_R00050.dcm,0.000,6477,6477,6477,49.163,75.788
145,ani_lig_R00050.dcm,0.000,6751,6751,6751,50.875,75.888
146,ani_lig_R00050.dcm,0.000,4809,4809,4809,52.800,75.663
147,ani_lig_R00050.dcm,0.000,5102,5102,5102,54.300,75.375
148,ani_lig_R00050.dcm,0.000,4813,4813,4813,55.888,74.675
149,ani_lig_R00050.dcm,0.000,5041,5041,5041,57.088,74.100
150,ani_lig_R00050.dcm,0.000,5280,5280,5280,58.200,73.425
151,ani_lig_R00050.dcm,0.000,6076,6076,6076,59.350,72.875
152,ani_lig_R00050.dcm,0.000,4808,4808,4808,60.488,72.413
153,ani_lig_R00050.dcm,0.000,5508,5508,5508,61.575,71.975
154,ani_lig_R00050.dcm,0.000,6035,6035,6035,62.500,71.638
155,ani_lig_R00050.dcm,0.000,5463,5463,5463,63.500,71.062
156,ani_lig_R00050.dcm,0.000,5384,5384,5384,64.200,70.450
157,ani_lig_R00050.dcm,0.000,5404,5404,5404,64.788,69.850
158,ani_lig_R00050.dcm,0.000,5252,5252,5252,65.338,69.138
159,ani_lig_R00050.dcm,0.000,5483,5483,5483,65.862,68.338
160,ani_lig_R00050.dcm,0.000,6231,6231,6231,66.438,67.625
161,ani_lig_R00050.dcm,0.000,6127,6127,6127,66.825,67.050
162,ani_lig_R00050.dcm,0.000,7468,7468,7468,67.150,66.325
163,ani_lig_R00050.dcm,0.000,8031,8031,8031,67.463,65.663
164,ani_lig_R00050.dcm,0.000,6827,6827,6827,67.812,65.038
