 ,Label,Area,Mean,Min,Max,X,Y
86,R146673-(0001)-.dcm,0.000,2987,2987,2987,68.265,66.893
87,R146673-(0001)-.dcm,0.000,3005,3005,3005,67.579,67.517
88,R146673-(0001)-.dcm,0.000,2938,2938,2938,66.846,68.065
89,R146673-(0001)-.dcm,0.000,2997,2997,2997,66.129,68.435
90,R146673-(0001)-.dcm,0.000,2872,2872,2872,65.342,68.589
91,R146673-(0001)-.dcm,0.000,2860,2860,2860,64.371,68.844
92,R146673-(0001)-.dcm,0.000,2791,2791,2791,63.468,69.206
93,R146673-(0001)-.dcm,0.000,2943,2943,2943,62.689,69.793
94,R146673-(0001)-.dcm,0.000,2920,2920,2920,62.111,70.502
95,R146673-(0001)-.dcm,0.000,2839,2839,2839,61.532,71.173
96,R146673-(0001)-.dcm,0.000,3032,3032,3032,60.877,71.952
97,R146673-(0001)-.dcm,0.000,2810,2810,2810,60.129,72.423
98,R146673-(0001)-.dcm,0.000,2766,2766,2766,59.326,72.770
99,R146673-(0001)-.dcm,0.000,2778,2778,2778,58.424,73.078
100,R146673-(0001)-.dcm,0.000,2850,2850,2850,57.391,73.317
101,R146673-(0001)-.dcm,0.000,2925,2925,2925,56.527,73.572
102,R146673-(0001)-.dcm,0.000,2965,2965,2965,55.617,73.896
103,R146673-(0001)-.dcm,0.000,2944,2944,2944,54.799,74.042
104,R146673-(0001)-.dcm,0.000,3057,3057,3057,53.874,74.104
105,R146673-(0001)-.dcm,0.000,2917,2917,2917,53.010,74.158
106,R146673-(0001)-.dcm,0.000,2812,2812,2812,52.069,74.035
107,R146673-(0001)-.dcm,0.000,2867,2867,2867,51.159,73.973
108,R146673-(0001)-.dcm,0.000,2851,2851,2851,50.202,73.927
109,R146673-(0001)-.dcm,0.000,2862,2862,2862,49.354,73.973
110,R146673-(0001)-.dcm,0.000,2898,2898,2898,48.274,74.050
111,R146673-(0001)-.dcm,0.000,2932,2932,2932,47.395,74.297
112,R146673-(0001)-.dcm,0.000,3243,3243,3243,46.392,74.775
113,R146673-(0001)-.dcm,0.000,3020,3020,3020,45.791,75.184
114,R146673-(0001)-.dcm,0.000,3129,3129,3129,44.919,75.785
115,R146673-(0001)-.dcm,0.000,3206,3206,3206,44.071,76.433
116,R146673-(0001)-.dcm,0.000,3237,3237,3237,43.207,76.935
117,R146673-(0001)-.dcm,0.000,3266,3266,3266,42.389,77.382
118,R146673-(0001)-.dcm,0.000,3356,3356,3356,41.464,77.798
119,R146673-(0001)-.dcm,0.000,3338,3338,3338,40.669,78.253
120,R146673-(0001)-.dcm,0.000,3234,3234,3234,39.751,78.639
121,R146673-(0001)-.dcm,0.000,3200,3200,3200,38.865,78.963
122,R146673-(0001)-.dcm,0.000,3304,3304,3304,37.908,79.218
123,R146673-(0001)-.dcm,0.000,3281,3281,3281,37.021,79.434
124,R146673-(0001)-.dcm,0.000,3188,3188,3188,36.111,79.757
125,R146673-(0001)-.dcm,0.000,3374,3374,3374,35.101,79.973
126,R146673-(0001)-.dcm,0.000,3305,3305,3305,34.175,80.135
127,R146673-(0001)-.dcm,0.000,3383,3383,3383,33.111,80.267
128,R146673-(0001)-.dcm,0.000,3379,3379,3379,32.147,80.351
129,R146673-(0001)-.dcm,0.000,3317,3317,3317,31.152,80.359
