 ,Label,Area,Mean,Min,Max,Angle,Length
383,ani_lig_R31019.dcm,0.093,4490.084,3203.980,5998.611,164.578,1.910
384,ani_lig_R31019.dcm,0.098,4665.721,2851.756,6104.225,160.286,2.023
385,ani_lig_R31019.dcm,0.100,4097.875,2960.620,5255.838,151.032,2.032
386,ani_lig_R31019.dcm,0.104,4748.075,3360.107,6397.157,156.468,2.147
387,ani_lig_R31019.dcm,0.100,4840.081,2991.062,6447.829,152.033,2.031
388,ani_lig_R31019.dcm,0.102,4814.294,3139.485,6307.667,149.931,2.091
389,ani_lig_R31019.dcm,0.100,5164.221,3202.138,7010.379,144.203,2.035
390,ani_lig_R31019.dcm,0.095,4958.684,2944.631,6625.488,141.267,1.953
391,ani_lig_R31019.dcm,0.093,4835.286,3502.466,6377.028,144.077,1.921
392,ani_lig_R31019.dcm,0.100,4409.668,3080.227,5816.333,129.007,2.043
393,ani_lig_R31019.dcm,0.093,4497.115,3304.557,6598.053,123.163,1.915
394,ani_lig_R31019.dcm,0.102,4736.274,3309.333,6378.171,121.636,2.088
395,ani_lig_R31019.dcm,0.098,4818.075,3067.536,6571.167,116.162,2.016
396,ani_lig_R31019.dcm,0.095,4466.085,3375.521,6674.333,114.291,1.968
397,ani_lig_R31019.dcm,0.102,4733.539,3470.802,6184.167,108.983,2.098
398,ani_lig_R31019.dcm,0.098,4701.841,3592.194,6110.452,101.041,1.989
399,ani_lig_R31019.dcm,0.104,4454.318,3572.537,6055.121,94.236,2.149
400,ani_lig_R31019.dcm,0.093,4983.671,3444.691,7175.987,88.580,1.921
401,ani_lig_R31019.dcm,0.095,5468.757,3343.963,6638.055,85.781,1.942
402,ani_lig_R31019.dcm,0.098,5612.023,3789.361,6605.961,81.741,1.989
403,ani_lig_R31019.dcm,0.104,4731.205,2779.703,6667.908,78.024,2.142
404,ani_lig_R31019.dcm,0.098,5337.303,3193.417,6872.749,73.431,2.004
405,ani_lig_R31019.dcm,0.095,4650.331,2580.028,6434.032,68.895,1.940
406,ani_lig_R31019.dcm,0.095,5530.574,3196.387,6984.784,64.898,1.946
407,ani_lig_R31019.dcm,0.098,5308.436,3264.417,6381.113,62.008,1.995
408,ani_lig_R31019.dcm,0.107,4736.580,2925.250,6747.778,55.042,2.189
409,ani_lig_R31019.dcm,0.091,5507.054,3504.443,6954.999,55.366,1.871
410,ani_lig_R31019.dcm,0.107,4685.705,2897.910,6630.063,44.128,2.211
411,ani_lig_R31019.dcm,0.104,5189.764,3775.287,6675.170,41.987,2.135
412,ani_lig_R31019.dcm,0.098,5287.016,3359.406,6608.056,36.690,2.019
413,ani_lig_R31019.dcm,0.102,4583.195,3177.791,6250.606,25.408,2.109
414,ani_lig_R31019.dcm,0.095,5143.720,3793.625,5736.546,17.549,1.948
415,ani_lig_R31019.dcm,0.102,7815.950,4493.269,10705.336,15.293,2.106
416,ani_lig_R31019.dcm,0.086,4767.416,4013.006,5460.846,7.253,1.760
417,ani_lig_R31019.dcm,0.100,4726.742,3559.756,6127.005,4.433,2.054
418,ani_lig_R31019.dcm,0.086,5008.903,3847.966,6094.195,-3.576,1.781
419,ani_lig_R31019.dcm,0.088,5000.518,3442.417,6302.947,-6.009,1.820
420,ani_lig_R31019.dcm,0.098,5311.385,3876.046,6507.640,-6.897,1.983
421,ani_lig_R31019.dcm,0.100,5662.142,3906.895,7208.981,-8.067,2.036
422,ani_lig_R31019.dcm,0.100,6243.618,3714.089,8813.149,-15.333,2.041
423,ani_lig_R31019.dcm,0.104,5298.919,3792.479,6390.000,-26.565,2.130
424,ani_lig_R31019.dcm,0.093,4699.800,3643.317,5720.350,-31.701,1.903
425,ani_lig_R31019.dcm,0.100,4904.132,3798.944,5987.729,-39.007,2.043
426,ani_lig_R31019.dcm,0.095,4680.483,3202.000,5981.020,-43.345,1.943
427,ani_lig_R31019.dcm,0.100,5138.350,3820.925,5886.519,-46.582,2.032
428,ani_lig_R31019.dcm,0.102,5929.401,4124.285,8915.310,-47.437,2.112
429,ani_lig_R31019.dcm,0.095,5562.033,4038.538,7236.604,-53.871,1.965
430,ani_lig_R31019.dcm,0.088,5326.308,3557.167,6534.874,-60.945,1.798
431,ani_lig_R31019.dcm,0.086,5383.543,4221.583,6212.393,-69.928,1.758
432,ani_lig_R31019.dcm,0.091,5783.182,3840.333,7413.327,-70.641,1.867
433,ani_lig_R31019.dcm,0.088,6092.115,4182.000,7644.994,-72.350,1.832
434,ani_lig_R31019.dcm,0.098,6139.254,3586.280,7887.240,-77.716,2.014
435,ani_lig_R31019.dcm,0.102,5179.447,3183.120,6527.554,-83.468,2.093
436,ani_lig_R31019.dcm,0.091,4707.630,3104.308,6067.981,-85.115,1.864
437,ani_lig_R31019.dcm,0.102,4562.930,2661.083,6301.500,-90.000,2.095
438,ani_lig_R31019.dcm,0.095,5548.153,3280.897,7688.294,-91.409,1.937
439,ani_lig_R31019.dcm,0.098,6273.164,3611.836,8926.714,-101.581,1.977
440,ani_lig_R31019.dcm,0.093,5594.981,3498.030,7526.595,-110.225,1.928
441,ani_lig_R31019.dcm,0.102,5287.193,3795.140,6591.533,-118.715,2.081
442,ani_lig_R31019.dcm,0.100,4820.703,3742.639,5894.390,-125.897,2.057
443,ani_lig_R31019.dcm,0.111,4847.698,3366.694,6606.343,-131.035,2.273
444,ani_lig_R31019.dcm,0.098,4704.343,3354.278,5824.825,-136.953,1.977
445,ani_lig_R31019.dcm,0.100,4826.711,3103.111,6219.626,-143.219,2.041
446,ani_lig_R31019.dcm,0.100,4885.007,3311.667,6178.569,-150.474,2.061
447,ani_lig_R31019.dcm,0.100,4776.177,3636.472,6425.425,-155.445,2.024
448,ani_lig_R31019.dcm,0.095,4778.572,3596.479,6506.833,-166.866,1.956
449,ani_lig_R31019.dcm,0.104,5458.731,3552.271,6913.843,-170.261,2.158
450,ani_lig_R31019.dcm,0.098,5540.099,3929.413,6736.793,-178.636,2.001
451,ani_lig_R31019.dcm,0.095,5325.115,4053.750,6901.198,179.076,1.968
452,ani_lig_R31019.dcm,0.100,5105.284,3936.458,6533.182,171.933,2.036
453,ani_lig_R31019.dcm,0.098,5158.117,3690.021,6543.065,165.854,2.013
454,ani_lig_R31019.dcm,0.084,4514.510,2964.056,5742.187,160.062,1.722
455,ani_lig_R31019.dcm,0.095,4574.378,3294.350,6239.972,155.943,1.947
456,ani_lig_R31019.dcm,0.100,4736.801,3987.475,5524.917,147.291,2.056
457,ani_lig_R31019.dcm,0.095,4468.282,3087.673,5516.126,143.871,1.965
458,ani_lig_R31019.dcm,0.093,4355.196,3646.947,5171.062,136.695,1.898
459,ani_lig_R31019.dcm,0.091,5653.995,4276.446,7663.372,133.264,1.853
460,ani_lig_R31019.dcm,0.095,4533.396,3132.247,5900.046,131.403,1.968
461,ani_lig_R31019.dcm,0.098,4591.314,2885.519,6795.890,134.363,2.020
462,ani_lig_R31019.dcm,0.091,4670.285,3002.367,6914.944,122.471,1.863
463,ani_lig_R31019.dcm,0.091,4247.850,2890.677,5853.970,115.463,1.846
464,ani_lig_R31019.dcm,0.086,6024.269,5217.921,7113.016,104.162,1.752
465,ani_lig_R31019.dcm,0.093,5692.306,4614.619,7302.217,97.658,1.906
466,ani_lig_R31019.dcm,0.086,5324.826,4369.662,6420.833,92.064,1.763
467,ani_lig_R31019.dcm,0.082,5725.381,4727.302,7338.057,90.000,1.683
468,ani_lig_R31019.dcm,0.082,4775.901,3775.089,6388.755,90.000,1.683
469,ani_lig_R31019.dcm,0.082,5961.559,4843.733,7274.513,73.980,1.668
470,ani_lig_R31019.dcm,0.079,4996.028,3954.787,5825.545,73.899,1.603
471,ani_lig_R31019.dcm,0.077,4034.754,3164.028,5047.357,64.213,1.569
472,ani_lig_R31019.dcm,0.057,4031.879,3285.037,5138.155,59.574,1.160
473,ani_lig_R31019.dcm,0.075,3952.248,2908.968,5277.376,46.685,1.527
474,ani_lig_R31019.dcm,0.077,4188.983,3106.746,5335.396,72.854,1.561
475,ani_lig_R31019.dcm,0.070,4374.136,3308.301,5905.111,67.724,1.424
476,ani_lig_R31019.dcm,0.066,3740.092,2963.027,4910.544,52.184,1.346
477,ani_lig_R31019.dcm,0.068,4255.946,3112.687,5894.443,56.864,1.365
478,ani_lig_R31019.dcm,0.057,4332.594,3279.412,5259.903,51.216,1.140
479,ani_lig_R31019.dcm,0.054,3918.617,3217.208,4764.900,43.807,1.078
480,ani_lig_R31019.dcm,0.048,4589.349,3690.464,5554.044,53.902,0.943
481,ani_lig_R31019.dcm,0.050,4941.995,4339.353,5661.806,47.603,0.989
482,ani_lig_R31019.dcm,0.039,4467.341,3427.417,5696.667,64.486,0.774
483,ani_lig_R31019.dcm,0.043,4554.818,4037.187,5158.190,46.469,0.876
484,ani_lig_R31019.dcm,0.043,4575.613,3629.583,5249.799,43.531,0.876
485,ani_lig_R31019.dcm,0.045,4921.209,4024.359,6179.898,35.882,0.921
486,ani_lig_R31019.dcm,0.052,5806.364,4880.276,7207.167,23.429,1.038
487,ani_lig_R31019.dcm,0.041,6244.928,5263.726,7789.188,19.134,0.823
488,ani_lig_R31019.dcm,0.043,6107.860,5287.333,7445.250,6.340,0.862
489,ani_lig_R31019.dcm,0.050,6038.500,4972.836,7319.222,3.691,0.986
490,ani_lig_R31019.dcm,0.045,5331.313,4441.810,6672.786,-1.975,0.921
491,ani_lig_R31019.dcm,0.025,5068.839,4495.731,6058.778,1.848,0.492
492,ani_lig_R31019.dcm,0.034,5146.890,4721.833,6745.000,-10.784,0.679
