 ,Label,Area,Mean,Min,Max,X,Y
135,ani_lig_R00050.dcm,0.000,23399,23399,23399,33.605,65.827
136,ani_lig_R00050.dcm,0.000,33894,33894,33894,34.580,67.458
137,ani_lig_R00050.dcm,0.000,29183,29183,29183,35.795,68.768
138,ani_lig_R00050.dcm,0.000,28481,28481,28481,37.377,70.143
139,ani_lig_R00050.dcm,0.000,37171,37171,37171,38.720,71.134
140,ani_lig_R00050.dcm,0.000,32441,32441,32441,40.542,71.805
141,ani_lig_R00050.dcm,0.000,41873,41873,41873,42.028,72.285
142,ani_lig_R00050.dcm,0.000,42741,42741,42741,43.435,72.668
143,ani_lig_R00050.dcm,0.000,40205,40205,40205,45.624,72.716
144,ani_lig_R00050.dcm,0.000,35816,35816,35816,47.303,72.780
145,ani_lig_R00050.dcm,0.000,41424,41424,41424,48.933,72.828
146,ani_lig_R00050.dcm,0.000,24335,24335,24335,50.707,72.540
147,ani_lig_R00050.dcm,0.000,30480,30480,30480,52.146,72.301
148,ani_lig_R00050.dcm,0.000,26520,26520,26520,53.552,71.693
149,ani_lig_R00050.dcm,0.000,23584,23584,23584,54.719,71.022
150,ani_lig_R00050.dcm,0.000,30100,30100,30100,55.870,70.367
151,ani_lig_R00050.dcm,0.000,38020,38020,38020,56.893,69.903
152,ani_lig_R00050.dcm,0.000,30090,30090,30090,57.948,69.551
153,ani_lig_R00050.dcm,0.000,31846,31846,31846,59.034,69.040
154,ani_lig_R00050.dcm,0.000,32138,32138,32138,59.818,68.608
155,ani_lig_R00050.dcm,0.000,27203,27203,27203,60.729,68.081
156,ani_lig_R00050.dcm,0.000,29124,29124,29124,61.448,67.601
157,ani_lig_R00050.dcm,0.000,33426,33426,33426,62.119,67.026
158,ani_lig_R00050.dcm,0.000,42253,42253,42253,62.599,66.451
159,ani_lig_R00050.dcm,0.000,46135,46135,46135,63.126,65.795
160,ani_lig_R00050.dcm,0.000,38254,38254,38254,63.670,65.044
161,ani_lig_R00050.dcm,0.000,45316,45316,45316,63.909,64.421
162,ani_lig_R00050.dcm,0.000,57264,57264,57264,64.261,63.909
163,ani_lig_R00050.dcm,0.000,49656,49656,49656,64.581,63.190
164,ani_lig_R00050.dcm,0.000,41648,41648,41648,65.028,62.423
