 ,Label,Area,Mean,Min,Max,X,Y
86,ani_lig_R31019.dcm,0.000,4300,4300,4300,46.415,27.855
87,ani_lig_R31019.dcm,0.000,3677,3677,3677,48.499,27.537
88,ani_lig_R31019.dcm,0.000,4336,4336,4336,50.646,27.362
89,ani_lig_R31019.dcm,0.000,4462,4462,4462,52.761,27.410
90,ani_lig_R31019.dcm,0.000,5400,5400,5400,54.781,27.474
91,ani_lig_R31019.dcm,0.000,4577,4577,4577,56.975,27.633
92,ani_lig_R31019.dcm,0.000,3682,3682,3682,59.154,28.094
93,ani_lig_R31019.dcm,0.000,4797,4797,4797,61.158,28.635
94,ani_lig_R31019.dcm,0.000,4419,4419,4419,63.210,29.541
95,ani_lig_R31019.dcm,0.000,3463,3463,3463,65.102,30.607
96,ani_lig_R31019.dcm,0.000,4576,4576,4576,66.820,31.752
97,ani_lig_R31019.dcm,0.000,3950,3950,3950,68.553,33.183
98,ani_lig_R31019.dcm,0.000,5371,5371,5371,69.969,34.710
99,ani_lig_R31019.dcm,0.000,4840,4840,4840,71.384,36.364
100,ani_lig_R31019.dcm,0.000,3685,3685,3685,72.672,38.145
101,ani_lig_R31019.dcm,0.000,3710,3710,3710,73.627,40.054
102,ani_lig_R31019.dcm,0.000,4412,4412,4412,74.326,42.026
103,ani_lig_R31019.dcm,0.000,4480,4480,4480,75.042,43.871
104,ani_lig_R31019.dcm,0.000,4641,4641,4641,75.805,45.954
105,ani_lig_R31019.dcm,0.000,2994,2994,2994,76.076,48.181
106,ani_lig_R31019.dcm,0.000,2789,2789,2789,76.251,50.232
107,ani_lig_R31019.dcm,0.000,3022,3022,3022,76.378,52.268
108,ani_lig_R31019.dcm,0.000,3723,3723,3723,76.489,54.335
109,ani_lig_R31019.dcm,0.000,4159,4159,4159,76.394,56.450
110,ani_lig_R31019.dcm,0.000,4756,4756,4756,75.980,58.550
111,ani_lig_R31019.dcm,0.000,4053,4053,4053,75.296,60.570
112,ani_lig_R31019.dcm,0.000,3687,3687,3687,74.485,62.430
113,ani_lig_R31019.dcm,0.000,4636,4636,4636,73.499,64.212
114,ani_lig_R31019.dcm,0.000,4009,4009,4009,72.243,65.913
115,ani_lig_R31019.dcm,0.000,5068,5068,5068,70.971,67.631
116,ani_lig_R31019.dcm,0.000,4583,4583,4583,69.412,69.014
117,ani_lig_R31019.dcm,0.000,4893,4893,4893,67.758,70.271
118,ani_lig_R31019.dcm,0.000,5158,5158,5158,65.945,71.305
119,ani_lig_R31019.dcm,0.000,5824,5824,5824,64.053,71.988
120,ani_lig_R31019.dcm,0.000,4937,4937,4937,62.017,72.434
121,ani_lig_R31019.dcm,0.000,3881,3881,3881,60.061,72.577
122,ani_lig_R31019.dcm,0.000,4251,4251,4251,57.993,72.672
123,ani_lig_R31019.dcm,0.000,3665,3665,3665,55.973,72.513
124,ani_lig_R31019.dcm,0.000,5929,5929,5929,53.938,72.243
125,ani_lig_R31019.dcm,0.000,5743,5743,5743,52.045,71.639
126,ani_lig_R31019.dcm,0.000,5394,5394,5394,50.343,70.891
127,ani_lig_R31019.dcm,0.000,5378,5378,5378,48.610,69.873
128,ani_lig_R31019.dcm,0.000,5613,5613,5613,47.051,68.681
129,ani_lig_R31019.dcm,0.000,5489,5489,5489,45.604,67.392
130,ani_lig_R31019.dcm,0.000,6242,6242,6242,44.316,65.945
131,ani_lig_R31019.dcm,0.000,5597,5597,5597,43.234,64.402
132,ani_lig_R31019.dcm,0.000,6009,6009,6009,42.280,62.780
133,ani_lig_R31019.dcm,0.000,6739,6739,6739,41.453,61.094
134,ani_lig_R31019.dcm,0.000,6315,6315,6315,40.849,59.409
135,ani_lig_R31019.dcm,0.000,6426,6426,6426,40.260,57.675
136,ani_lig_R31019.dcm,0.000,5699,5699,5699,39.958,55.910
137,ani_lig_R31019.dcm,0.000,6472,6472,6472,39.799,54.224
138,ani_lig_R31019.dcm,0.000,5024,5024,5024,39.831,52.554
139,ani_lig_R31019.dcm,0.000,6288,6288,6288,39.863,50.964
140,ani_lig_R31019.dcm,0.000,6927,6927,6927,40.165,49.341
