 ,Label,Area,Mean,Min,Max,X,Y
62,R146673-(0001)-.dcm,0.000,2870,2870,2870,356.584,266.382
63,R146673-(0001)-.dcm,0.000,3237,3237,3237,353.377,264.192
64,R146673-(0001)-.dcm,0.000,3064,3064,3064,350.774,261.715
65,R146673-(0001)-.dcm,0.000,3085,3085,3085,347.726,259.969
66,R146673-(0001)-.dcm,0.000,3264,3264,3264,344.297,258.445
67,R146673-(0001)-.dcm,0.000,2804,2804,2804,341.535,256.985
68,R146673-(0001)-.dcm,0.000,2560,2560,2560,337.915,255.746
69,R146673-(0001)-.dcm,0.000,2959,2959,2959,333.788,254.667
70,R146673-(0001)-.dcm,0.000,2796,2796,2796,329.629,254.222
71,R146673-(0001)-.dcm,0.000,2546,2546,2546,326.358,254.000
72,R146673-(0001)-.dcm,0.000,2538,2538,2538,322.389,253.873
73,R146673-(0001)-.dcm,0.000,2457,2457,2457,318.325,253.841
74,R146673-(0001)-.dcm,0.000,2716,2716,2716,315.976,254.349
75,R146673-(0001)-.dcm,0.000,2611,2611,2611,312.007,255.619
76,R146673-(0001)-.dcm,0.000,2435,2435,2435,309.023,257.334
77,R146673-(0001)-.dcm,0.000,3005,3005,3005,304.863,259.429
78,R146673-(0001)-.dcm,0.000,3109,3109,3109,301.530,260.572
79,R146673-(0001)-.dcm,0.000,2793,2793,2793,298.101,261.271
80,R146673-(0001)-.dcm,0.000,2342,2342,2342,294.322,261.652
81,R146673-(0001)-.dcm,0.000,2692,2692,2692,290.100,263.716
82,R146673-(0001)-.dcm,0.000,2817,2817,2817,286.988,265.938
83,R146673-(0001)-.dcm,0.000,2858,2858,2858,284.702,268.923
84,R146673-(0001)-.dcm,0.000,2836,2836,2836,282.988,271.875
85,R146673-(0001)-.dcm,0.000,2728,2728,2728,281.178,274.860
86,R146673-(0001)-.dcm,0.000,2973,2973,2973,278.384,277.940
87,R146673-(0001)-.dcm,0.000,2838,2838,2838,275.654,280.035
88,R146673-(0001)-.dcm,0.000,3013,3013,3013,272.351,281.432
89,R146673-(0001)-.dcm,0.000,3012,3012,3012,268.510,282.734
90,R146673-(0001)-.dcm,0.000,2972,2972,2972,264.573,283.147
91,R146673-(0001)-.dcm,0.000,2879,2879,2879,261.112,284.861
92,R146673-(0001)-.dcm,0.000,2943,2943,2943,258.032,287.306
93,R146673-(0001)-.dcm,0.000,2962,2962,2962,255.556,290.227
94,R146673-(0001)-.dcm,0.000,2799,2799,2799,253.460,292.767
95,R146673-(0001)-.dcm,0.000,3032,3032,3032,250.603,296.196
96,R146673-(0001)-.dcm,0.000,2958,2958,2958,247.301,298.291
97,R146673-(0001)-.dcm,0.000,2821,2821,2821,243.935,299.720
98,R146673-(0001)-.dcm,0.000,2848,2848,2848,240.379,301.022
99,R146673-(0001)-.dcm,0.000,2841,2841,2841,236.188,301.752
100,R146673-(0001)-.dcm,0.000,2844,2844,2844,232.855,303.054
101,R146673-(0001)-.dcm,0.000,2965,2965,2965,229.330,303.943
102,R146673-(0001)-.dcm,0.000,2984,2984,2984,225.393,304.705
103,R146673-(0001)-.dcm,0.000,3031,3031,3031,221.361,305.467
104,R146673-(0001)-.dcm,0.000,3001,3001,3001,217.551,305.372
105,R146673-(0001)-.dcm,0.000,2948,2948,2948,213.868,304.832
106,R146673-(0001)-.dcm,0.000,3040,3040,3040,209.804,304.419
107,R146673-(0001)-.dcm,0.000,2986,2986,2986,206.470,304.387
108,R146673-(0001)-.dcm,0.000,3258,3258,3258,202.089,304.863
109,R146673-(0001)-.dcm,0.000,3007,3007,3007,198.247,305.181
110,R146673-(0001)-.dcm,0.000,2927,2927,2927,195.262,305.880
111,R146673-(0001)-.dcm,0.000,3008,3008,3008,191.389,307.658
112,R146673-(0001)-.dcm,0.000,3085,3085,3085,188.341,309.531
113,R146673-(0001)-.dcm,0.000,2921,2921,2921,185.134,311.817
114,R146673-(0001)-.dcm,0.000,3044,3044,3044,181.610,314.452
115,R146673-(0001)-.dcm,0.000,3155,3155,3155,178.022,316.706
116,R146673-(0001)-.dcm,0.000,3132,3132,3132,174.879,318.294
117,R146673-(0001)-.dcm,0.000,3219,3219,3219,170.847,320.675
118,R146673-(0001)-.dcm,0.000,2922,2922,2922,168.243,321.850
119,R146673-(0001)-.dcm,0.000,3036,3036,3036,164.274,323.501
120,R146673-(0001)-.dcm,0.000,3093,3093,3093,160.084,325.120
121,R146673-(0001)-.dcm,0.000,3083,3083,3083,156.432,326.200
122,R146673-(0001)-.dcm,0.000,3216,3216,3216,152.813,327.279
123,R146673-(0001)-.dcm,0.000,3242,3242,3242,148.526,328.263
124,R146673-(0001)-.dcm,0.000,3293,3293,3293,144.621,329.089
125,R146673-(0001)-.dcm,0.000,3335,3335,3335,140.525,329.914
126,R146673-(0001)-.dcm,0.000,3320,3320,3320,136.398,330.327
127,R146673-(0001)-.dcm,0.000,3444,3444,3444,132.366,330.517
128,R146673-(0001)-.dcm,0.000,3383,3383,3383,128.175,330.867
129,R146673-(0001)-.dcm,0.000,3296,3296,3296,124.142,330.962
130,R146673-(0001)-.dcm,0.000,3331,3331,3331,119.825,331.089
131,R146673-(0001)-.dcm,0.000,3415,3415,3415,115.761,330.517
132,R146673-(0001)-.dcm,0.000,3259,3259,3259,111.823,330.168
133,R146673-(0001)-.dcm,0.000,3440,3440,3440,107.474,329.597
134,R146673-(0001)-.dcm,0.000,3332,3332,3332,103.378,329.248
135,R146673-(0001)-.dcm,0.000,3222,3222,3222,99.505,328.327
136,R146673-(0001)-.dcm,0.000,3282,3282,3282,95.567,327.089
137,R146673-(0001)-.dcm,0.000,3253,3253,3253,91.885,325.025
138,R146673-(0001)-.dcm,0.000,3217,3217,3217,88.201,323.279
139,R146673-(0001)-.dcm,0.000,3259,3259,3259,84.741,321.405
140,R146673-(0001)-.dcm,0.000,3320,3320,3320,80.740,319.310
141,R146673-(0001)-.dcm,0.000,3395,3395,3395,76.930,317.437
142,R146673-(0001)-.dcm,0.000,3202,3202,3202,73.438,315.436
143,R146673-(0001)-.dcm,0.000,3252,3252,3252,69.913,313.214
144,R146673-(0001)-.dcm,0.000,3246,3246,3246,66.548,310.737
145,R146673-(0001)-.dcm,0.000,3340,3340,3340,64.008,308.038
146,R146673-(0001)-.dcm,0.000,3258,3258,3258,61.309,304.546
147,R146673-(0001)-.dcm,0.000,3208,3208,3208,58.864,301.403
148,R146673-(0001)-.dcm,0.000,3220,3220,3220,56.610,297.974
149,R146673-(0001)-.dcm,0.000,3256,3256,3256,54.515,294.195
150,R146673-(0001)-.dcm,0.000,3267,3267,3267,52.419,290.703
151,R146673-(0001)-.dcm,0.000,3090,3090,3090,50.832,286.893
152,R146673-(0001)-.dcm,0.000,3185,3185,3185,49.498,282.702
153,R146673-(0001)-.dcm,0.000,3124,3124,3124,48.705,278.638
154,R146673-(0001)-.dcm,0.000,3247,3247,3247,47.911,274.479
155,R146673-(0001)-.dcm,0.000,3063,3063,3063,47.181,270.478
156,R146673-(0001)-.dcm,0.000,3103,3103,3103,46.641,266.382
157,R146673-(0001)-.dcm,0.000,3300,3300,3300,46.069,262.223
158,R146673-(0001)-.dcm,0.000,3244,3244,3244,45.466,258.096
159,R146673-(0001)-.dcm,0.000,3187,3187,3187,44.895,253.936
160,R146673-(0001)-.dcm,0.000,3266,3266,3266,44.514,250.158
161,R146673-(0001)-.dcm,0.000,3306,3306,3306,44.260,245.681
162,R146673-(0001)-.dcm,0.000,3378,3378,3378,44.069,241.649
163,R146673-(0001)-.dcm,0.000,3385,3385,3385,44.101,237.458
164,R146673-(0001)-.dcm,0.000,3274,3274,3274,43.688,233.394
165,R146673-(0001)-.dcm,0.000,3338,3338,3338,43.529,229.235
166,R146673-(0001)-.dcm,0.000,3189,3189,3189,42.958,225.234
167,R146673-(0001)-.dcm,0.000,3343,3343,3343,42.704,221.107
168,R146673-(0001)-.dcm,0.000,3331,3331,3331,42.482,216.916
169,R146673-(0001)-.dcm,0.000,3382,3382,3382,42.386,212.852
170,R146673-(0001)-.dcm,0.000,3128,3128,3128,42.291,208.725
171,R146673-(0001)-.dcm,0.000,3390,3390,3390,42.227,204.438
172,R146673-(0001)-.dcm,0.000,3289,3289,3289,42.132,200.247
173,R146673-(0001)-.dcm,0.000,3238,3238,3238,42.323,196.437
174,R146673-(0001)-.dcm,0.000,3292,3292,3292,42.608,191.929
175,R146673-(0001)-.dcm,0.000,3061,3061,3061,43.212,188.246
176,R146673-(0001)-.dcm,0.000,3134,3134,3134,44.005,183.610
177,R146673-(0001)-.dcm,0.000,3127,3127,3127,44.799,179.578
178,R146673-(0001)-.dcm,0.000,3096,3096,3096,45.403,175.355
179,R146673-(0001)-.dcm,0.000,3232,3232,3232,46.165,171.291
180,R146673-(0001)-.dcm,0.000,3104,3104,3104,46.609,167.005
181,R146673-(0001)-.dcm,0.000,3127,3127,3127,47.403,162.782
182,R146673-(0001)-.dcm,0.000,3242,3242,3242,48.165,158.750
183,R146673-(0001)-.dcm,0.000,3076,3076,3076,49.117,155.035
184,R146673-(0001)-.dcm,0.000,3146,3146,3146,50.006,150.622
185,R146673-(0001)-.dcm,0.000,3060,3060,3060,50.864,146.558
186,R146673-(0001)-.dcm,0.000,2887,2887,2887,51.880,142.907
187,R146673-(0001)-.dcm,0.000,3126,3126,3126,52.514,138.906
188,R146673-(0001)-.dcm,0.000,2957,2957,2957,53.785,134.588
189,R146673-(0001)-.dcm,0.000,2992,2992,2992,54.769,130.588
190,R146673-(0001)-.dcm,0.000,3098,3098,3098,56.102,126.492
191,R146673-(0001)-.dcm,0.000,3016,3016,3016,57.340,122.873
192,R146673-(0001)-.dcm,0.000,2947,2947,2947,58.833,118.840
193,R146673-(0001)-.dcm,0.000,3133,3133,3133,60.198,114.808
194,R146673-(0001)-.dcm,0.000,3103,3103,3103,62.135,110.998
195,R146673-(0001)-.dcm,0.000,2904,2904,2904,63.786,107.156
196,R146673-(0001)-.dcm,0.000,2878,2878,2878,65.437,103.537
197,R146673-(0001)-.dcm,0.000,2911,2911,2911,67.183,99.727
198,R146673-(0001)-.dcm,0.000,2782,2782,2782,68.993,96.012
199,R146673-(0001)-.dcm,0.000,2923,2923,2923,70.930,92.202
200,R146673-(0001)-.dcm,0.000,2936,2936,2936,73.057,88.678
201,R146673-(0001)-.dcm,0.000,2514,2514,2514,75.343,85.249
202,R146673-(0001)-.dcm,0.000,2695,2695,2695,77.565,81.978
203,R146673-(0001)-.dcm,0.000,2619,2619,2619,79.756,78.962
204,R146673-(0001)-.dcm,0.000,2836,2836,2836,82.233,75.343
205,R146673-(0001)-.dcm,0.000,2755,2755,2755,84.582,72.358
206,R146673-(0001)-.dcm,0.000,2844,2844,2844,87.312,69.025
207,R146673-(0001)-.dcm,0.000,2879,2879,2879,89.884,65.500
208,R146673-(0001)-.dcm,0.000,2984,2984,2984,92.869,62.008
209,R146673-(0001)-.dcm,0.000,2962,2962,2962,95.599,58.960
210,R146673-(0001)-.dcm,0.000,2924,2924,2924,98.234,56.578
211,R146673-(0001)-.dcm,0.000,2703,2703,2703,101.759,53.785
212,R146673-(0001)-.dcm,0.000,2769,2769,2769,105.251,51.626
213,R146673-(0001)-.dcm,0.000,2817,2817,2817,109.157,49.562
214,R146673-(0001)-.dcm,0.000,3107,3107,3107,113.316,47.593
215,R146673-(0001)-.dcm,0.000,3172,3172,3172,117.189,46.038
216,R146673-(0001)-.dcm,0.000,2920,2920,2920,120.015,44.958
217,R146673-(0001)-.dcm,0.000,3131,3131,3131,124.460,43.307
218,R146673-(0001)-.dcm,0.000,3037,3037,3037,128.683,42.227
219,R146673-(0001)-.dcm,0.000,3202,3202,3202,132.874,41.465
220,R146673-(0001)-.dcm,0.000,2746,2746,2746,136.811,40.862
221,R146673-(0001)-.dcm,0.000,2785,2785,2785,140.938,40.259
222,R146673-(0001)-.dcm,0.000,3171,3171,3171,144.716,40.418
223,R146673-(0001)-.dcm,0.000,2981,2981,2981,149.098,40.799
224,R146673-(0001)-.dcm,0.000,2949,2949,2949,152.654,41.307
225,R146673-(0001)-.dcm,0.000,3298,3298,3298,157.226,41.593
226,R146673-(0001)-.dcm,0.000,3285,3285,3285,161.608,42.482
227,R146673-(0001)-.dcm,0.000,3217,3217,3217,165.386,43.529
228,R146673-(0001)-.dcm,0.000,3185,3185,3185,169.164,44.704
229,R146673-(0001)-.dcm,0.000,2794,2794,2794,172.911,46.641
230,R146673-(0001)-.dcm,0.000,2829,2829,2829,176.530,48.482
231,R146673-(0001)-.dcm,0.000,2675,2675,2675,179.578,50.165
232,R146673-(0001)-.dcm,0.000,2527,2527,2527,182.975,52.673
233,R146673-(0001)-.dcm,0.000,2716,2716,2716,186.182,55.404
234,R146673-(0001)-.dcm,0.000,3121,3121,3121,188.817,58.166
235,R146673-(0001)-.dcm,0.000,3086,3086,3086,191.294,61.246
236,R146673-(0001)-.dcm,0.000,2930,2930,2930,193.580,64.643
237,R146673-(0001)-.dcm,0.000,3012,3012,3012,196.120,68.199
238,R146673-(0001)-.dcm,0.000,3065,3065,3065,197.993,71.755
239,R146673-(0001)-.dcm,0.000,2916,2916,2916,200.311,75.311
240,R146673-(0001)-.dcm,0.000,3053,3053,3053,202.756,79.311
241,R146673-(0001)-.dcm,0.000,2842,2842,2842,204.597,81.788
242,R146673-(0001)-.dcm,0.000,2810,2810,2810,206.502,85.630
243,R146673-(0001)-.dcm,0.000,3093,3093,3093,208.947,90.011
244,R146673-(0001)-.dcm,0.000,2982,2982,2982,210.788,93.440
245,R146673-(0001)-.dcm,0.000,2886,2886,2886,212.471,96.901
246,R146673-(0001)-.dcm,0.000,2967,2967,2967,213.963,100.330
247,R146673-(0001)-.dcm,0.000,2825,2825,2825,215.551,104.045
248,R146673-(0001)-.dcm,0.000,2868,2868,2868,216.948,108.014
249,R146673-(0001)-.dcm,0.000,2970,2970,2970,218.472,111.951
250,R146673-(0001)-.dcm,0.000,2932,2932,2932,220.155,116.046
251,R146673-(0001)-.dcm,0.000,2885,2885,2885,221.329,119.793
252,R146673-(0001)-.dcm,0.000,3067,3067,3067,222.155,123.952
253,R146673-(0001)-.dcm,0.000,3073,3073,3073,223.457,127.762
254,R146673-(0001)-.dcm,0.000,2633,2633,2633,224.409,131.572
255,R146673-(0001)-.dcm,0.000,2655,2655,2655,224.917,135.890
256,R146673-(0001)-.dcm,0.000,2901,2901,2901,225.393,140.208
257,R146673-(0001)-.dcm,0.000,2745,2745,2745,225.425,143.637
258,R146673-(0001)-.dcm,0.000,2638,2638,2638,225.362,147.256
259,R146673-(0001)-.dcm,0.000,2774,2774,2774,225.234,152.337
260,R146673-(0001)-.dcm,0.000,2642,2642,2642,225.171,156.051
261,R146673-(0001)-.dcm,0.000,3158,3158,3158,224.282,160.465
262,R146673-(0001)-.dcm,0.000,2999,2999,2999,223.584,164.052
263,R146673-(0001)-.dcm,0.000,2903,2903,2903,222.567,167.450
264,R146673-(0001)-.dcm,0.000,2983,2983,2983,221.456,171.672
265,R146673-(0001)-.dcm,0.000,2805,2805,2805,220.218,175.673
266,R146673-(0001)-.dcm,0.000,2829,2829,2829,219.424,179.705
267,R146673-(0001)-.dcm,0.000,2665,2665,2665,218.376,183.261
268,R146673-(0001)-.dcm,0.000,2780,2780,2780,217.456,187.706
269,R146673-(0001)-.dcm,0.000,2673,2673,2673,215.868,191.611
270,R146673-(0001)-.dcm,0.000,2190,2190,2190,214.566,194.913
271,R146673-(0001)-.dcm,0.000,2319,2319,2319,213.074,199.072
272,R146673-(0001)-.dcm,0.000,2268,2268,2268,211.773,202.597
273,R146673-(0001)-.dcm,0.000,2505,2505,2505,210.185,206.566
274,R146673-(0001)-.dcm,0.000,2104,2104,2104,208.566,210.376
275,R146673-(0001)-.dcm,0.000,2586,2586,2586,207.963,214.916
276,R146673-(0001)-.dcm,0.000,2566,2566,2566,207.010,218.281
277,R146673-(0001)-.dcm,0.000,2301,2301,2301,206.216,222.091
278,R146673-(0001)-.dcm,0.000,2639,2639,2639,205.423,226.536
279,R146673-(0001)-.dcm,0.000,2634,2634,2634,204.883,230.441
280,R146673-(0001)-.dcm,0.000,2373,2373,2373,204.565,234.156
281,R146673-(0001)-.dcm,0.000,2442,2442,2442,204.502,237.903
282,R146673-(0001)-.dcm,0.000,2063,2063,2063,204.406,242.126
283,R146673-(0001)-.dcm,0.000,2662,2662,2662,204.502,246.412
284,R146673-(0001)-.dcm,0.000,2834,2834,2834,204.883,250.635
285,R146673-(0001)-.dcm,0.000,2614,2614,2614,205.200,254.127
286,R146673-(0001)-.dcm,0.000,2947,2947,2947,206.026,257.524
287,R146673-(0001)-.dcm,0.000,2712,2712,2712,207.201,262.096
288,R146673-(0001)-.dcm,0.000,2866,2866,2866,208.883,266.033
289,R146673-(0001)-.dcm,0.000,2698,2698,2698,210.820,269.494
290,R146673-(0001)-.dcm,0.000,3004,3004,3004,213.360,273.050
291,R146673-(0001)-.dcm,0.000,3131,3131,3131,216.218,275.717
292,R146673-(0001)-.dcm,0.000,2952,2952,2952,219.202,277.940
293,R146673-(0001)-.dcm,0.000,2859,2859,2859,222.631,279.813
294,R146673-(0001)-.dcm,0.000,2903,2903,2903,226.695,281.242
295,R146673-(0001)-.dcm,0.000,2759,2759,2759,230.886,282.035
296,R146673-(0001)-.dcm,0.000,2673,2673,2673,234.474,282.448
297,R146673-(0001)-.dcm,0.000,3098,3098,3098,238.728,282.099
298,R146673-(0001)-.dcm,0.000,3264,3264,3264,242.824,281.051
299,R146673-(0001)-.dcm,0.000,3076,3076,3076,246.634,279.559
300,R146673-(0001)-.dcm,0.000,2896,2896,2896,249.968,277.685
301,R146673-(0001)-.dcm,0.000,2823,2823,2823,253.270,275.241
302,R146673-(0001)-.dcm,0.000,2539,2539,2539,256.286,272.606
303,R146673-(0001)-.dcm,0.000,2738,2738,2738,259.048,269.430
304,R146673-(0001)-.dcm,0.000,2518,2518,2518,261.588,266.478
305,R146673-(0001)-.dcm,0.000,2640,2640,2640,264.096,263.557
306,R146673-(0001)-.dcm,0.000,2727,2727,2727,266.668,260.413
307,R146673-(0001)-.dcm,0.000,2453,2453,2453,268.827,256.889
308,R146673-(0001)-.dcm,0.000,2599,2599,2599,271.431,254.000
309,R146673-(0001)-.dcm,0.000,2519,2519,2519,274.098,250.444
310,R146673-(0001)-.dcm,0.000,2613,2613,2613,276.161,247.396
311,R146673-(0001)-.dcm,0.000,3011,3011,3011,277.940,244.348
312,R146673-(0001)-.dcm,0.000,2847,2847,2847,280.257,240.887
313,R146673-(0001)-.dcm,0.000,3044,3044,3044,282.543,237.299
314,R146673-(0001)-.dcm,0.000,2618,2618,2618,284.226,234.220
315,R146673-(0001)-.dcm,0.000,2806,2806,2806,286.036,230.600
316,R146673-(0001)-.dcm,0.000,3614,3614,3614,287.877,226.981
317,R146673-(0001)-.dcm,0.000,2992,2992,2992,289.592,223.298
318,R146673-(0001)-.dcm,0.000,2910,2910,2910,291.338,219.964
319,R146673-(0001)-.dcm,0.000,2694,2694,2694,292.798,216.726
320,R146673-(0001)-.dcm,0.000,2848,2848,2848,294.513,212.979
321,R146673-(0001)-.dcm,0.000,2925,2925,2925,295.974,209.391
322,R146673-(0001)-.dcm,0.000,3113,3113,3113,297.656,205.740
323,R146673-(0001)-.dcm,0.000,3052,3052,3052,299.529,202.057
324,R146673-(0001)-.dcm,0.000,2587,2587,2587,301.276,198.565
325,R146673-(0001)-.dcm,0.000,2611,2611,2611,302.673,195.136
326,R146673-(0001)-.dcm,0.000,2978,2978,2978,304.038,191.198
327,R146673-(0001)-.dcm,0.000,2901,2901,2901,305.245,187.897
328,R146673-(0001)-.dcm,0.000,2872,2872,2872,306.769,183.991
329,R146673-(0001)-.dcm,0.000,2800,2800,2800,308.038,180.689
330,R146673-(0001)-.dcm,0.000,2810,2810,2810,309.531,177.102
331,R146673-(0001)-.dcm,0.000,2844,2844,2844,310.864,173.418
332,R146673-(0001)-.dcm,0.000,2771,2771,2771,312.230,170.117
333,R146673-(0001)-.dcm,0.000,2769,2769,2769,313.531,166.465
334,R146673-(0001)-.dcm,0.000,2573,2573,2573,314.801,162.655
335,R146673-(0001)-.dcm,0.000,2757,2757,2757,316.071,158.718
336,R146673-(0001)-.dcm,0.000,2784,2784,2784,317.214,154.813
337,R146673-(0001)-.dcm,0.000,2902,2902,2902,317.976,151.352
338,R146673-(0001)-.dcm,0.000,2749,2749,2749,318.929,147.892
339,R146673-(0001)-.dcm,0.000,2811,2811,2811,319.310,144.018
340,R146673-(0001)-.dcm,0.000,2704,2704,2704,319.818,140.399
341,R146673-(0001)-.dcm,0.000,2775,2775,2775,320.643,136.684
342,R146673-(0001)-.dcm,0.000,2859,2859,2859,321.215,132.937
343,R146673-(0001)-.dcm,0.000,2928,2928,2928,322.072,129.254
344,R146673-(0001)-.dcm,0.000,2942,2942,2942,322.580,125.571
345,R146673-(0001)-.dcm,0.000,2817,2817,2817,322.644,121.984
346,R146673-(0001)-.dcm,0.000,2879,2879,2879,323.120,117.793
347,R146673-(0001)-.dcm,0.000,2904,2904,2904,323.501,114.332
348,R146673-(0001)-.dcm,0.000,3194,3194,3194,323.723,110.776
349,R146673-(0001)-.dcm,0.000,3149,3149,3149,323.469,106.743
350,R146673-(0001)-.dcm,0.000,3212,3212,3212,323.564,103.314
351,R146673-(0001)-.dcm,0.000,3160,3160,3160,323.659,99.822
352,R146673-(0001)-.dcm,0.000,2715,2715,2715,323.215,96.234
353,R146673-(0001)-.dcm,0.000,2845,2845,2845,322.485,92.583
354,R146673-(0001)-.dcm,0.000,2889,2889,2889,321.500,88.963
355,R146673-(0001)-.dcm,0.000,2771,2771,2771,320.453,85.534
356,R146673-(0001)-.dcm,0.000,2882,2882,2882,319.246,81.978
357,R146673-(0001)-.dcm,0.000,2913,2913,2913,317.373,78.422
358,R146673-(0001)-.dcm,0.000,2882,2882,2882,315.722,75.597
359,R146673-(0001)-.dcm,0.000,2807,2807,2807,314.039,72.644
360,R146673-(0001)-.dcm,0.000,2633,2633,2633,312.261,70.263
361,R146673-(0001)-.dcm,0.000,2816,2816,2816,310.007,66.675
362,R146673-(0001)-.dcm,0.000,2767,2767,2767,308.102,63.818
363,R146673-(0001)-.dcm,0.000,2733,2733,2733,306.007,60.738
364,R146673-(0001)-.dcm,0.000,2819,2819,2819,303.879,58.198
365,R146673-(0001)-.dcm,0.000,2625,2625,2625,301.688,55.594
366,R146673-(0001)-.dcm,0.000,2875,2875,2875,299.180,53.435
367,R146673-(0001)-.dcm,0.000,2852,2852,2852,296.577,51.117
368,R146673-(0001)-.dcm,0.000,2891,2891,2891,293.719,48.895
369,R146673-(0001)-.dcm,0.000,2771,2771,2771,290.767,47.276
370,R146673-(0001)-.dcm,0.000,2851,2851,2851,287.973,45.625
371,R146673-(0001)-.dcm,0.000,2926,2926,2926,284.798,44.069
372,R146673-(0001)-.dcm,0.000,2987,2987,2987,281.813,42.767
373,R146673-(0001)-.dcm,0.000,2764,2764,2764,279.051,41.878
374,R146673-(0001)-.dcm,0.000,2756,2756,2756,275.717,40.767
375,R146673-(0001)-.dcm,0.000,2901,2901,2901,272.383,39.941
376,R146673-(0001)-.dcm,0.000,2699,2699,2699,269.176,39.402
377,R146673-(0001)-.dcm,0.000,2632,2632,2632,266.002,39.084
